Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-184.1189	-246.214	62.09513	2.995036	0.3743797	0.7410513	0.7245539
6	-180.5927	-240.7411	60.14838	3.731581	0.457471	1.292916	1.245666
12	-184.7183	-244.8789	60.16056	3.269434	0.5233143	2.096008	1.065781
18	-197.989	-258.4953	60.50634	2.923654	0.5233143	2.096008	1.065781
24	-188.8918	-245.9645	57.07275	3.38529	0.6981057	6.420458	1.998552
30	-183.0222	-240.5524	57.53021	3.557166	0.6981057	6.420458	1.560019
36	-194.7407	-253.1043	58.36359	3.557166	0.4896482	5.267512	1.377005
42	-185.3266	-246.0919	60.76529	3.376761	0.5507823	0.03235003	2.498076
48	-193.0889	-253.1367	60.04782	2.393456	1.039909	0.1954523	2.775347
54	-189.1159	-246.2746	57.15867	2.454462	0.499674	1.016834	4.057794
60	-186.7545	-247.7455	60.99098	2.039898	0.5288173	0.2451322	2.711528
66	-178.5742	-240.4251	61.85094	1.789413	0.6383412	0.03849903	2.711528
72	-168.8053	-230.2972	61.49197	1.900631	0.6383412	0.113685	2.650123
78	-175.3378	-236.5791	61.24125	3.736603	0.6383412	0.0290313	1.881208
84	-174.3067	-233.9959	59.68923	5.123939	0.6383412	0.203631	1.501522
90	-179.0066	-241.0656	62.05902	3.52203	0.6714194	0.2152471	0.6875571
96	-179.9503	-242.9236	62.97328	2.844521	0.6714194	0.1560262	0.4511923
102	-183.4567	-245.0122	61.55549	3.223977	0.447956	0.9615656	0.5032695
108	-183.0235	-243.3592	60.33563	4.033896	0.6241049	0.5243777	1.333154
114	-181.1325	-242.6738	61.54135	2.920855	0.6241049	0.5243777	1.257676
120	-180.076	-239.9233	59.84727	3.592663	0.6145399	1.694795	1.15522
126	-179.77	-242.121	62.35096	3.171276	0.4072008	0.2373514	1.15522
132	-176.8189	-239.2443	62.42539	3.00191	0.4072008	0.2373514	1.236812
138	-177.8303	-240.5882	62.75787	3.306827	0.4170146	0.05766253	1.236812
144	-186.6701	-248.046	61.37594	3.653938	0.2598913	0.05766253	2.216723
150	-187.6667	-249.8627	62.19598	3.873249	0.2605044	0.1102712	1.316543
156	-187.3847	-248.9161	61.53138	4.070776	0.6076696	0.1563685	1.001295
162	-192.5548	-253.8639	61.30911	3.309405	0.5709497	0.6799312	0.9808303
168	-194.2716	-254.8669	60.59521	3.927584	0.5849226	0.8619247	0.8149679
174	-195.5277	-256.2723	60.74452	3.98175	0.5310249	0.8619247	0.405554
180	-187.4048	-248.5885	61.18376	3.420226	0.5449416	0.8619247	0.7877015
186	-189.1973	-248.7486	59.5513	2.722678	0.9415393	0.138151	3.051067
192	-177.8138	-239.3051	61.49129	2.980314	0.8499869	0.6579151	0.7616675
198	-182.0171	-241.3456	59.3285	4.55883	0.6288177	1.428283	0.2488999
204	-181.5035	-243.5303	62.02684	3.436525	0.8244444	0.1595797	0.2693675
210	-188.0053	-249.9149	61.90957	3.731129	0.7723859	0.02771225	1.268349
216	-182.0245	-244.2283	62.20383	3.863259	0.7723859	0.02771225	0.8621042
222	-175.9375	-237.9011	61.96369	3.278651	0.4901043	0.02771225	1.858326
228	-186.4629	-247.8854	61.42247	3.359726	0.7954005	0.175824	1.43737
234	-184.2791	-246.9432	62.6641	3.535863	0.7954005	0.0176296	0.65559
240	-189.7394	-252.0545	62.31504	3.075319	0.7954005	0.1520936	0.2091133
246	-185.7899	-246.8511	61.06116	3.295559	0.5239893	0.9642922	0.9846156
252	-192.0126	-252.1594	60.14685	2.554511	0.6680384	0.9642922	2.080957
258	-189.5447	-251.1783	61.63358	3.392264	0.6341464	0.4729115	0.7588291
264	-191.8846	-249.8372	57.95254	3.833119	0.6953236	0.1444975	3.495257
270	-193.9523	-252.4835	58.53123	2.500275	0.6953236	0.9902391	3.08076
276	-186.9126	-243.4314	56.51881	2.87479	1.112754	0.08872605	4.725565
282	-188.159	-249.0376	60.87861	3.753674	0.6775819	0.04846049	2.015973
288	-189.8752	-249.4212	59.54599	4.221351	0.7415134	0.3143106	1.942926
294	-193.7833	-251.1427	57.35937	5.897571	0.8028762	1.005375	1.55049
300	-194.086	-253.688	59.60193	5.730436	0.6766006	0.2638303	0.8480701
306	-199.6692	-256.3775	56.70831	6.779589	0.8650048	0.5594361	1.72469
312	-199.871	-257.0414	57.17047	6.662676	0.8650048	0.5285038	1.509558
318	-199.2476	-258.5365	59.28894	4.497782	0.7852007	0.1906896	2.109683
324	-198.9544	-256.7758	57.82142	3.343929	0.6026741	1.834016	2.675996
330	-185.0082	-246.035	61.02683	3.624677	0.4018389	1.180692	0.5505007
336	-193.8377	-253.5366	59.69894	3.519688	0.713106	1.180692	1.538977
342	-187.7563	-249.5117	61.75533	2.558309	0.2719325	0.4792915	1.89828
348	-192.8676	-249.6685	56.8009	3.037931	0.4804039	1.783482	3.599315
354	-194.1573	-253.05	58.89269	3.472159	0.713525	1.006217	2.2335
360	-178.9257	-239.4862	60.56046	2.638471	0.3222241	1.006217	2.113227
366	-184.9873	-246.5478	61.56052	2.690253	0.315787	0.2963873	2.113227
